Filename,site,Prefix,N_column,S_column,Start_year,End_year,N_years,p_val_ttest,p_val_slope,std_N,std_S,Mean,Slope,R2
swit241.rwl.csv,SWIT241,GB02401,GB02401N,GB02401S,1923,1994,72,0.899714825,9.05E-05,1.238339407,1.037042025,1.294544264,0.0121302,0.19786199
swit241.rwl.csv,SWIT241,GA02801,GA02801N,GA02801S,1922,1990,69,0.010046999,0.047858865,1.36537678,1.248091962,1.706015354,0.053817611,0.057168191
swit241.rwl.csv,SWIT241,GB03300,GB03300N,GB03300S,1918,1994,77,4.94E-12,3.21E-10,1.046604084,1.031560329,1.7213938,0.024747879,0.411752657
swit241.rwl.csv,SWIT241,GB03305,GB03305N,GB03305S,1932,1994,63,0.13109686,0.005012648,1.214553601,1.085967352,1.133113934,0.010011497,0.122033671
swit241.rwl.csv,SWIT241,GB04106,GB04106N,GB04106S,1934,1994,61,0.049583017,1.55E-08,1.229078245,1.303126358,0.819238347,-0.018471906,0.421056269
swit241.rwl.csv,SWIT241,GC07006,GC07006N,GC07006S,1934,1994,61,0.001471315,0.001062152,1.48681039,1.321688521,1.511593877,0.013550796,0.167355306
swit241.rwl.csv,SWIT241,GC07205,GC07205N,GC07205S,1931,1994,64,1.09E-16,1.28E-05,1.263688228,1.247733252,0.667807911,-0.00532711,0.266179993
swit241.rwl.csv,SWIT241,GA08200,GA08200N,GA08200S,1917,1994,78,1.61E-15,8.72E-10,0.934149407,0.756998835,0.70077507,-0.006552786,0.392104439
swit241.rwl.csv,SWIT241,GA09500,GA09500N,GA09500S,1917,1994,78,6.52E-07,9.77E-14,0.610279738,0.898203604,0.767119131,-0.009577698,0.5198417
swit241.rwl.csv,SWIT241,GB09800,GB09800N,GB09800S,1920,1994,75,0.02596344,3.87E-13,0.690807075,0.494271071,1.374514505,0.022558582,0.516490314
swit241.rwl.csv,SWIT241,GA10700,GA10700N,GA10700S,1918,1994,77,0.000109258,5.60E-06,0.987405134,0.742317822,0.958167982,0.007628222,0.241728028
swit241.rwl.csv,SWIT241,GA10705,GA10705N,GA10705S,1931,1994,64,4.67E-09,0.043316559,1.128180161,1.17955028,1.51264355,0.008621744,0.064229613
swit241.rwl.csv,SWIT241,GC11000,GC11000N,GC11000S,1917,1994,78,9.57E-19,9.57E-05,0.888564425,0.703133986,1.564624262,0.008932084,0.182551868
swit241.rwl.csv,SWIT241,GB13100,GB13100N,GB13100S,1918,1994,77,0.005810718,1.84E-05,1.381610673,0.966657643,0.935540306,-0.006077976,0.218218523
swit241.rwl.csv,SWIT241,GC13106,GC13106N,GC13106S,1934,1994,61,0.115759125,0.007538411,1.053879225,0.897005248,1.613508506,0.021356982,0.114883351
swit241.rwl.csv,SWIT241,GC16205,GC16205N,GC16205S,1931,1994,64,4.12E-13,5.72E-06,1.152232381,1.215168262,1.264378168,0.007378226,0.284329025
swit241.rwl.csv,SWIT241,GC17600,GC17600N,GC17600S,1917,1994,78,0.048107003,5.88E-07,1.065792391,0.877972986,1.403143389,0.021798566,0.281382098
swit241.rwl.csv,SWIT241,GC17605,GC17605N,GC17605S,1930,1994,65,0.000344564,0.008399347,1.411298962,1.423760173,1.216649224,0.005184295,0.105176491
swit241.rwl.csv,SWIT241,GC18305,GC18305N,GC18305S,1930,1994,65,2.38E-11,0.034002012,1.001171021,1.06936441,1.606024713,-0.009050947,0.069383396
swit241.rwl.csv,SWIT241,GA19906,GA19906N,GA19906S,1933,1994,62,3.41E-05,0.003851484,1.572900941,1.16173689,0.906756884,0.006249009,0.130954754
swit241.rwl.csv,SWIT241,GB20400,GB20400N,GB20400S,1919,1994,76,1.14E-05,0.001633498,0.84228606,0.879348194,1.340652727,0.010717881,0.126261709
swit241.rwl.csv,SWIT241,GA21204,GA21204N,GA21204S,1930,1994,65,7.65E-12,0.02113626,1.022171872,0.86358939,0.807956172,-0.003423024,0.081525201
swit241.rwl.csv,SWIT241,GB32806,GB32806N,GB32806S,1936,1994,59,8.03E-07,3.20E-05,1.013834375,1.102358107,1.398231148,0.01746179,0.263625022
swit241.rwl.csv,SWIT241,GB35100,GB35100N,GB35100S,1916,1994,79,0.545097865,3.75E-06,0.912289369,0.707144144,1.128689105,0.00896097,0.243867264
swit322.rwl.csv,SWIT322,RF01010,RF01010N,RF01010S,1901,1997,97,1.99E-10,5.16E-08,0.277392939,0.538158032,2.165056511,0.040885627,0.269323232
swit322.rwl.csv,SWIT322,RF01060,RF01060N,RF01060S,1901,1997,97,5.24E-10,5.81E-18,0.125320808,0.338278852,1.556113946,-0.018521254,0.545690499
swit322.rwl.csv,SWIT322,RF01090,RF01090N,RF01090S,1901,1997,97,0.839820248,2.34E-06,0.218026085,0.176936815,1.206138943,0.011117344,0.210140008
swit322.rwl.csv,SWIT322,RF01100,RF01100N,RF01100S,1901,1997,97,0.011093941,1.40E-06,0.287858472,0.490362597,1.118178887,-0.006317709,0.218347138
swit322.rwl.csv,SWIT322,RF01120,RF01120N,RF01120S,1901,1997,97,9.21E-33,2.32E-14,0.594689486,0.436021409,0.514850988,-0.00455635,0.459953085
swit322.rwl.csv,SWIT322,RF01160,RF01160N,RF01160S,1901,1997,97,2.12E-06,3.40E-11,0.365608664,0.254611548,0.849343714,-0.007669511,0.371714075
swit322.rwl.csv,SWIT322,RF01180,RF01180N,RF01180S,1901,1997,97,1.85E-11,0.000133649,0.23317545,0.185994644,0.760740517,-0.004956455,0.143049218
swit322.rwl.csv,SWIT322,RF01190,RF01190N,RF01190S,1922,1997,76,1.09E-05,0.013523324,0.395765481,0.431893485,2.58220887,0.035872254,0.079628828
swit322.rwl.csv,SWIT322,RF01220,RF01220N,RF01220S,1901,1997,97,1.68E-09,3.03E-05,0.209652337,0.209546997,2.224257535,0.024380796,0.168132865
swit365.rwl.csv,SWIT365,Z012015,Z012015N,Z012015S,1939,1996,58,3.71E-05,0.021464695,1.556307192,1.578390099,1.234712526,0.00674577,0.090882148
swit365.rwl.csv,SWIT365,Z012111,Z012111N,Z012111S,1939,1996,58,2.69E-09,0.000583569,1.573654622,1.594872579,1.261425703,0.008053011,0.191899249
swit365.rwl.csv,SWIT365,Z012148,Z012148N,Z012148S,1940,1996,57,2.06E-06,0.004684227,1.420823409,1.437550784,0.824773537,-0.0045802,0.136464515
swit365.rwl.csv,SWIT365,Z012190,Z012190N,Z012190S,1942,1996,55,4.01E-09,0.001993694,1.236844089,1.225688702,0.804573537,-0.005835127,0.166375169
swit365.rwl.csv,SWIT365,Z012234,Z012234N,Z012234S,1941,1996,56,0.000457489,0.01002009,1.250074582,1.291651402,0.878864962,-0.004862655,0.116560588
swit365.rwl.csv,SWIT365,Z030100,Z030100N,Z030100S,1942,1996,55,7.69E-13,0.001539319,0.963590263,0.99062841,0.764710659,-0.004557631,0.17389059
swit365.rwl.csv,SWIT365,Z030137,Z030137N,Z030137S,1939,1996,58,0.001102559,0.001271988,1.703268237,1.627857356,1.298392666,0.020124738,0.170591561
swit365.rwl.csv,SWIT365,Z030309,Z030309N,Z030309S,1939,1996,58,0.061998251,0.00346415,1.858941514,2.066523745,0.90797535,-0.005283729,0.142681163
swit365.rwl.csv,SWIT365,Z031041,Z031041N,Z031041S,1937,1996,60,0.000498298,5.51E-06,1.979702333,1.429202298,1.436321787,0.015063371,0.301655028
swit365.rwl.csv,SWIT365,Z031172,Z031172N,Z031172S,1941,1996,56,0.559034215,0.000111289,1.314397583,1.520834005,0.99522638,-0.015220333,0.243522985
swit365.rwl.csv,SWIT365,Z031304,Z031304N,Z031304S,1938,1996,59,0.138838748,0.002121914,1.402556487,1.439298505,0.984005112,0.00526639,0.15385935
swit365.rwl.csv,SWIT365,Z031346,Z031346N,Z031346S,1940,1995,56,1.94E-08,0.028891206,1.621126713,1.460672046,0.787204176,-0.003348482,0.085360361
swit365.rwl.csv,SWIT365,Z038031,Z038031N,Z038031S,1940,1996,57,1.00E-06,1.04E-15,1.474863954,1.958008953,0.675776684,-0.018005355,0.692573857
swit365.rwl.csv,SWIT365,Z038110,Z038110N,Z038110S,1939,1996,58,0.367596845,0.01183532,1.488959409,1.754362784,0.964732088,-0.007633409,0.107863797
swit365.rwl.csv,SWIT365,Z038171,Z038171N,Z038171S,1941,1996,56,0.004335162,0.02379041,1.577204075,1.887452038,0.901338492,-0.003525841,0.091081547
swit365.rwl.csv,SWIT365,Z040004,Z040004N,Z040004S,1943,1996,54,1.44E-12,0.008253066,1.330297172,1.326478764,1.932114438,0.021401707,0.126693326
swit365.rwl.csv,SWIT365,Z040015,Z040015N,Z040015S,1939,1996,58,0.005878761,0.015699248,1.312651098,1.643595768,1.081540688,-0.004701771,0.099806106
swit365.rwl.csv,SWIT365,Z040046,Z040046N,Z040046S,1940,1996,57,0.015112631,0.004504403,1.869754517,2.091029684,0.876886364,-0.007470866,0.137586951
swit365.rwl.csv,SWIT365,Z040055,Z040055N,Z040055S,1943,1996,54,0.417662626,5.72E-07,1.018953232,1.341801099,1.000809403,-0.011510139,0.384509618
swit365.rwl.csv,SWIT365,Z040102,Z040102N,Z040102S,1940,1996,57,1.50E-10,2.29E-05,1.755394478,1.46592461,0.841488622,0.009267375,0.280312543
swit365.rwl.csv,SWIT365,Z040109,Z040109N,Z040109S,1941,1996,56,0.00026284,0.004196104,1.500498965,1.651725741,0.844669542,-0.00561881,0.142032384
swit365.rwl.csv,SWIT365,Z047024,Z047024N,Z047024S,1936,1996,61,4.43E-13,1.56E-05,1.939051934,1.668513916,0.744357201,-0.00563764,0.273023575
swit365.rwl.csv,SWIT365,Z047079,Z047079N,Z047079S,1938,1996,59,3.00E-09,2.53E-06,2.369678356,2.554947493,2.355417072,0.086241925,0.324163871
swit365.rwl.csv,SWIT365,Z117117,Z117117N,Z117117S,1937,1996,60,6.51E-10,1.62E-05,1.781946462,1.670007434,0.678139622,-0.006550559,0.276202243
swit367.rwl.csv,SWIT367,ZOF0386,ZOF0386N,ZOF0386S,1915,1997,83,3.11E-11,6.20E-08,0.520741943,0.913950344,0.668007636,0.008437771,0.305050038
swit367.rwl.csv,SWIT367,ZOF0467,ZOF0467N,ZOF0467S,1911,1997,87,0.078190812,0.0075065,0.671783126,0.723799691,1.099342012,0.003887743,0.081103511
swit367.rwl.csv,SWIT367,ZOF0556,ZOF0556N,ZOF0556S,1922,1997,76,8.18E-18,1.14E-08,0.638236111,0.817900725,1.261062244,0.005324365,0.358108417
swit367.rwl.csv,SWIT367,ZOF0720,ZOF0720N,ZOF0720S,1918,1997,80,1.98E-10,4.65E-18,0.956539914,0.890623084,1.722365956,0.037452853,0.619985911
swit367.rwl.csv,SWIT367,ZOF0772,ZOF0772N,ZOF0772S,1919,1997,79,0.626910851,0.000896669,0.829040145,1.119515228,0.991428973,-0.004634957,0.13425409
swit367.rwl.csv,SWIT367,ZOF0825,ZOF0825N,ZOF0825S,1911,1997,87,0.163245875,0.00251385,1.022083544,1.244258646,1.050849511,0.003591083,0.10241319
swit367.rwl.csv,SWIT367,ZOF0990,ZOF0990N,ZOF0990S,1909,1997,89,3.11E-07,7.30E-15,0.89926292,0.739575062,0.866994106,0.008567549,0.503088663
swit367.rwl.csv,SWIT367,ZOF2035,ZOF2035N,ZOF2035S,1907,1997,91,1.30E-15,3.57E-06,0.524468101,0.61567466,1.469069527,0.009562381,0.215489801
swit367.rwl.csv,SWIT367,ZOF2069,ZOF2069N,ZOF2069S,1918,1997,80,0.203084342,0.003186015,0.665149062,0.707617862,0.989015483,0.004349374,0.106152447
th002.rwl.csv,TH002,NNK064,NNK064N,NNK064S,1901,1991,91,0.066847269,0.001054331,0.225613721,0.221992831,1.125665759,-0.004954013,0.114169799
ut555.rwl.csv,UT555,1-1-,1-1-N,1-1-S,1917,2014,98,2.71E-14,2.90E-12,0.660536887,1.011682964,1.370684073,0.008962039,0.399760076
ut555.rwl.csv,UT555,3-2-,3-2-N,3-2-S,1960,2014,55,5.01E-10,1.52E-09,0.861661618,0.527471142,0.672820158,0.012595667,0.500933625
ut555.rwl.csv,UT555,7-4-,7-4-N,7-4-S,1925,2014,90,0.001011966,2.45E-06,0.954419888,0.687904067,0.977841213,-0.006724472,0.22411776
ut555.rwl.csv,UT555,15-8-,15-8-N,15-8-S,1901,2014,114,9.01E-10,0.016649194,0.657789632,0.592623515,0.899661251,-0.001032584,0.050115963
ut555.rwl.csv,UT555,17-9-,17-9-N,17-9-S,1901,2014,114,3.76E-29,9.28E-12,0.572500027,0.465267873,0.702694492,-0.002798324,0.340814854
ut555.rwl.csv,UT555,19-10-,19-10-N,19-10-S,1920,2014,95,2.17E-25,7.94E-12,0.469727582,0.517371156,0.541111518,0.006518237,0.396864522
ut555.rwl.csv,UT555,21-11-,21-11-N,21-11-S,1901,2014,114,0.126941487,5.27E-09,0.634099751,0.820357071,1.106854617,0.008211068,0.263374388
ut555.rwl.csv,UT555,23-12-,23-12-N,23-12-S,1901,2014,114,0.000845033,6.91E-06,0.436517542,0.472785415,0.942246589,-0.002259276,0.16581848
ut555.rwl.csv,UT555,25-13-,25-13-N,25-13-S,1901,2014,114,2.42E-11,1.99E-06,0.205022036,0.344537831,1.176874184,-0.003010484,0.183518527
ut555.rwl.csv,UT555,27-14-,27-14-N,27-14-S,1901,2014,114,3.00E-06,5.82E-07,0.362926002,0.251688688,0.931062709,0.002798622,0.200634104
ut555.rwl.csv,UT555,31-16-,31-16-N,31-16-S,1901,2013,113,3.49E-15,6.96E-05,0.377415564,0.370318885,1.260767552,0.004247459,0.133398514
ut555.rwl.csv,UT555,33-17-,33-17-N,33-17-S,1901,2014,114,3.51E-08,0.000275409,0.366889974,0.361752404,1.134114955,0.001984944,0.111885021
ut555.rwl.csv,UT555,35-18-,35-18-N,35-18-S,1901,2014,114,1.78E-18,3.03E-08,0.472463376,0.304601747,0.703539242,0.003657328,0.240589972
ut555.rwl.csv,UT555,41-21-,41-21-N,41-21-S,1922,2014,93,0.600914419,0.000422563,0.93060311,0.853666689,1.037957825,0.003779989,0.12832081
ut565.rwl.csv,UT565,BSF-05,BSF-05N,BSF-05S,1905,1998,94,3.26E-09,0.004928733,0.569441615,0.640504377,1.135987519,-0.002138592,0.082766471
wv005.rwl.csv,WV005,KJJV01,KJJV01N,KJJV01S,1901,1993,93,0.022092583,0.008167078,0.20731778,0.238789682,1.099280887,0.010403845,0.074392581
wv010.rwl.csv,WV010,KJJV01,KJJV01N,KJJV01S,1901,1993,93,0.022092583,0.008167078,0.20731778,0.238789682,1.099280887,0.010403845,0.074392581
